book	chapter	verse	text
Ps	70	17	Thou hast taught me, O God, from my youth: and till now I will declare thy wonderful works.
Ps	70	18	And unto old age and grey hairs: O God, forsake me not, Until I shew forth thy arm to all the generation that is to come: Thy power,
Ps	70	19	And thy justice, O God, even to the highest great things thou hast done: O God, who is like to thee?
Ps	70	20	How great troubles hast thou shewn me, many and grievous: and turning thou hast brought me to life, and hast brought me back again from the depths of the earth:
Ps	70	21	Thou hast multiplied thy magnificence; and turning to me thou hast comforted me.
Ps	70	22	For I will also confess to thee thy truth with the instruments of psaltery: O God, I will sing to thee with the harp, thou holy one of Israel.
Ps	70	23	My lips shall greatly rejoice, when I shall sing to thee; and my soul which thou hast redeemed.
Ps	70	24	Yea and my tongue shall meditate on thy justice all the day; when they shall be confounded and put to shame that seek evils to me.
Ps	71	1	A psalm on Solomon.
Ps	71	2	Give to the king thy judgment, O God, and to the king’s son thy justice: To judge thy people with justice, and thy poor with judgment.
Ps	71	3	Let the mountains receive peace for the people: and the hills justice.
Ps	71	4	He shall judge the poor of the people, and he shall save the children of the poor: and he shall humble the oppressor.
Ps	71	5	And he shall continue with the sun and before the moon, throughout all generations.
Ps	71	6	He shall come down like rain upon the fleece; and as showers falling gently upon the earth.
Ps	71	7	In his days shall justice spring up, and abundance of peace, till the moon be taken away.
Ps	71	8	And he shall rule from sea to sea, and from the river unto the ends of the earth.
Ps	71	9	Before him the Ethiopians shall fall down: and his enemies shall lick the ground.
Ps	71	10	The kings of Tharsis and the islands shall offer presents: the kings of the Arabians and of Saba shall bring gifts:
Ps	71	11	And all kings of the earth shall adore him: all nations shall serve him.
Ps	71	12	For he shall deliver the poor from the mighty: and the needy that had no helper.
Ps	71	13	He shall spare the poor and needy: and he shall save the souls of the poor.
Ps	71	14	He shall redeem their souls from usuries and iniquity: and their names shall be honourable in his sight.
Ps	71	15	And he shall live, and to him shall be given of the gold of Arabia, for him they shall always adore: they shall bless him all the day.
Ps	71	16	And there shall be a firmament on the earth on the tops of mountains, above Libanus shall the fruit thereof be exalted: and they of the city shall flourish like the grass of the earth.
Ps	71	17	Let his name be blessed for evermore: his name continueth before the sun. And in him shall all the tribes of the earth be blessed: all nations shall magnify him.
Ps	71	18	Blessed be the Lord, the God of Israel, who alone doth wonderful things.
Ps	71	19	And blessed be the name of his majesty for ever: and the whole earth shall be filled with his majesty. So be it. So be it.
Ps	71	20	The praises of David, the son of Jesse, are ended.
Ps	72	1	A psalm for Asaph. How good is God to Israel, to them that are of a right heart!
Ps	72	2	But my feet were almost moved; my steps had well nigh slipped.
Ps	72	3	Because I had a zeal on occasion of the wicked, seeing the prosperity of sinners.
Ps	72	4	For there is no regard to their death, nor is there strength in their stripes.
Ps	72	5	They are not in the labour of men: neither shall they be scourged like other men.
Ps	72	6	Therefore pride hath held them fast: they are covered with their iniquity and their wickedness.
Ps	72	7	Their iniquity hath come forth, as it were from fatness: they have passed into the affection of the heart.
Ps	72	8	They have thought and spoken wickedness: they have spoken iniquity on high.
Ps	72	9	They have set their mouth against heaven: and their tongue hath passed through the earth.
Ps	72	10	Therefore will my people return here and full days shall be found in them.
Ps	72	11	And they said: How doth God know? and is there knowledge in the most High?
Ps	72	12	Behold these are sinners; and yet, abounding in the world they have obtained riches.
Ps	72	13	And I said: Then have I in vain justified my heart, and washed my hands among the innocent.
Ps	72	14	And I have been scourged all the day; and my chastisement hath been in the mornings.
Ps	72	15	If I said: I will speak thus; behold I should condemn the generation of thy children.
Ps	72	16	I studied that I might know this thing, it is a labour in my sight:
Ps	72	17	Until I go into the sanctuary of God, and understand concerning their last ends.
Ps	72	18	But indeed for deceits thou hast put it to them: when they were lifted up thou hast cast them down.
Ps	72	19	How are they brought to desolation? they have suddenly ceased to be: they have perished by reason of their iniquity.
Ps	72	20	As the dream of them that awake, O Lord; so in thy city thou shalt bring their image to nothing.
Ps	72	21	For my heart hath been inflamed, and my reins have been changed:
Ps	72	22	And I am brought to nothing, and I knew not.
Ps	72	23	I am become as a beast before thee: and I am always with thee.
Ps	72	24	Thou hast held me by my right hand; and by thy will thou hast conducted me, and with thy glory thou hast received me.
Ps	72	25	For what have I in heaven? and besides thee what do I desire upon earth?
Ps	72	26	For thee my flesh and my heart hath fainted away: thou art the God of my heart, and the God that is my portion for ever.
Ps	72	27	For behold they that go far from thee shall perish: thou hast destroyed all them that are disloyal to thee.
Ps	72	28	But it is good for me to adhere to my God, to put my hope in the Lord God: That I may declare all thy praises, in the gates of the daughter of Sion.
Ps	73	1	Understanding for Asaph. O God, why hast thou cast us off unto the end: why is thy wrath enkindled against the sheep of thy pasture?
Ps	73	2	Remember thy congregation, which thou hast possessed from the beginning. The sceptre of thy inheritance which thou hast redeemed: mount Sion in which thou hast dwelt.
Ps	73	3	Lift up thy hands against their pride unto the end; see what things the enemy hath done wickedly in the sanctuary.
Ps	73	4	And they that hate thee have made their boasts, in the midst of thy solemnity. They have set up their ensigns for signs,
Ps	73	5	And they knew not both in the going out and on the highest top. As with axes in a wood of trees,
Ps	73	6	They have cut down at once the gates thereof, with axe and hatchet they have brought it down.
Ps	73	7	They have set fire to thy sanctuary: they have defiled the dwelling place of thy name on the earth.
Ps	73	8	They said in their heart, the whole kindred of them together: Let us abolish all the festival days of God from the land.
Ps	73	9	Our signs we have not seen, there is now no prophet: and he will know us no more.
Ps	73	10	How long, O God, shall the enemy reproach: is the adversary to provoke thy name for ever?
Ps	73	11	Why dost thou turn away thy hand: and thy right hand out of the midst of thy bosom for ever?
Ps	73	12	But God is our king before ages: he hath wrought salvation in the midst of the earth.
Ps	73	13	Thou by thy strength didst make the sea firm: thou didst crush the heads of the dragons in the waters.
Ps	73	14	Thou hast broken the heads of the dragon: thou hast given him to be meat for the people of the Ethiopians.
Ps	73	15	Thou hast broken up the fountains and the torrents: thou hast dried up the Ethan rivers.
Ps	73	16	Thine is the day, and thine is the night: thou hast made the morning light and the sun.
Ps	73	17	Thou hast made all the borders of the earth: the summer and the spring were formed by thee.
Ps	73	18	Remember this, the enemy hath reproached the Lord: and a foolish people hath provoked thy name.
Ps	73	19	Deliver not up to beasts the souls that confess to thee: and forget not to the end the souls of thy poor.
Ps	73	20	Have regard to thy covenant: for they that are the obscure of the earth have been filled with dwellings of iniquity.
Ps	73	21	Let not the humble be turned away with confusion: the poor and needy shall praise thy name.
Ps	73	22	Arise, O God, judge thy own cause: remember thy reproaches with which the foolish man hath reproached thee all the day.
Ps	73	23	Forget not the voices of thy enemies: the pride of them that hate thee ascendeth continually.
Ps	74	1	Unto the end, corrupt not, a psalm of a canticle for Asaph.
Ps	74	2	We will praise thee, O God: we will praise, and we will call upon thy name. We will relate thy wondrous works:
Ps	74	3	When I shall take a time, I will judge justices.
Ps	74	4	The earth is melted, and all that dwell therein: I have established the pillars thereof.
Ps	74	5	I said to the wicked: Do not act wickedly: and to the sinners: Lift not up the horn.
Ps	74	6	Lift not up your horn on high: speak not iniquity against God.
Ps	74	7	For neither from the east, nor from the west, nor from the desert hills:
Ps	74	8	For God is the judge. One he putteth down, and another he lifteth up:
Ps	74	9	For in the hand of the Lord there is a cup of strong wine full of mixture. And he hath poured it out from this to that: but the dregs thereof are not emptied: all the sinners of the earth shall drink.
Ps	74	10	But I will declare for ever: I will sing to the God of Jacob.
Ps	74	11	And I will break all the horns of sinners: but the horns of the just shall be exalted.
Ps	75	1	Unto the end, in praises, a psalm for Asaph: a canticle to the Assyrians.
Ps	75	2	In Judea God is known: his name is great in Israel.
Ps	75	3	And his place is in peace: and his abode in Sion:
Ps	75	4	There hath he broken the powers of bows, the shield, the sword, and the battle.
Ps	75	5	Thou enlightenest wonderfully from the everlasting hills.
Ps	75	6	All the foolish of heart were troubled. They have slept their sleep; and all the men of riches have found nothing in their hands.
Ps	75	7	At thy rebuke, O God of Jacob, they have all slumbered that mounted on horseback.
Ps	75	8	Thou art terrible, and who shall resist thee? from that time thy wrath.
Ps	75	9	Thou hast caused judgment to be heard from heaven: the earth trembled and was still,
Ps	75	10	When God arose in judgment, to save all the meek of the earth.
Ps	75	11	For the thought of man shall give praise to thee: and the remainders of the thought shall keep holiday to thee.
Ps	75	12	Vow ye, and pay to the Lord your God: all you that are round about him bring presents. To him that is terrible,
Ps	75	13	Even to him who taketh away the spirit of princes: to the terrible with the kings of the earth.
Ps	76	1	Unto the end, for Idithun, a psalm of Asaph.
Ps	76	2	I cried to the Lord with my voice; to God with my voice, and he gave ear to me.
Ps	76	3	In the day of my trouble I sought God, with my hands lifted up to him in the night, and I was not deceived. My soul refused to be comforted:
Ps	76	4	I remembered God, and was delighted, and was exercised, and my spirit swooned away.
Ps	76	5	My eyes prevented the watches: I was troubled, and I spoke not.
Ps	76	6	I thought upon the days of old: and I had in my mind the eternal years.
Ps	76	7	And I meditated in the night with my own heart: and I was exercised and I swept my spirit.
Ps	76	8	Will God then cast off for ever? or will he never be more favourable again?
Ps	76	9	Or will he cut off his mercy for ever, from generation to generation?
Ps	76	10	Or will God forget to shew mercy? or will he in his anger shut up his mercies?
Ps	76	11	And I said, Now have I begun: this is the change of the right hand of the most High.
Ps	76	12	I remembered the works of the Lord: for I will be mindful of thy wonders from the beginning.
Ps	76	13	And I will meditate on all thy works: and will be employed in thy inventions.
Ps	76	14	Thy way, O God, is in the holy place: who is the great God like our God?
Ps	76	15	Thou art the God that dost wonders. Thou hast made thy power known among the nations:
Ps	76	16	With thy arm thou hast redeemed thy people the children of Jacob and of Joseph.
Ps	76	17	The waters saw thee, O God, the waters saw thee: and they were afraid, and the depths were troubled.
Ps	76	18	Great was the noise of the waters: the clouds sent out a sound. For thy arrows pass:
Ps	76	19	The voice of thy thunder in a wheel. Thy lightnings enlightened the world: the earth shook and trembled.
Ps	76	20	Thy way is in the sea, and thy paths in many waters: and thy footsteps shall not be known.
Ps	76	21	Thou hast conducted thy people like sheep, by the hand of Moses and Aaron.
Ps	77	1	Understanding for Asaph. Attend, O my people, to my law: incline your ears to the words of my mouth.
Ps	77	2	I will open my mouth in parables: I will utter propositions from the beginning.
Ps	77	3	How great things have we heard and known, and our fathers have told us.
Ps	77	4	They have not been hidden from their children, in another generation. Declaring the praises of the Lord, and his powers, and his wonders which he hath done.
Ps	77	5	And he set up a testimony in Jacob: and made a law in Israel. How great things he commanded our fathers, that they should make the same known to their children:
Ps	77	6	That another generation might know them. The children that should be born and should rise up, and declare them to their children.
Ps	77	7	That they may put their hope in God and may not forget the works of God: and may seek his commandments.
Ps	77	8	That they may not become like their fathers, a perverse and exasperating generation. A generation that set not their heart aright: and whose spirit was not faithful to God.
Ps	77	9	The sons of Ephraim who bend and shoot with the bow: they have turned back in the day of battle.
Ps	77	10	They kept not the covenant of God: and in his law they would not walk.
Ps	77	11	And they forgot his benefits, and his wonders that he had shewn them.
Ps	77	12	Wonderful things did he do in the sight of their fathers, in the land of Egypt, in the field of Tanis.
Ps	77	13	He divided the sea and brought them through: and he made the waters to stand as in a vessel.
Ps	77	14	And he conducted them with a cloud by day: and all the night with a light of fire.
Ps	77	15	He struck the rock in the wilderness: and gave them to drink, as out of the great deep.
Ps	77	16	He brought forth water out of the rock: and made streams run down as rivers.
Ps	77	17	And they added yet more sin against him: they provoked the most High to wrath in the place without water.
Ps	77	18	And they tempted God in their hearts, by asking meat for their desires.
Ps	77	19	And they spoke ill of God: they said: Can God furnish a table in the wilderness?
Ps	77	20	Because he struck the rock, and the waters gushed out, and the streams overflowed. Can he also give bread, or provide a table for his people?
Ps	77	21	Therefore the Lord heard, and was angry: and a fire was kindled against Jacob, and wrath came up against Israel.
Ps	77	22	Because they believed not in God: and trusted not in his salvation.
Ps	77	23	And he had commanded the clouds from above, and had opened the doors of heaven.
Ps	77	24	And had rained down manna upon them to eat, and had given them the bread of heaven.
Ps	77	25	Man ate the bread of angels: he sent them provisions in abundance.
Ps	77	26	He removed the south wind from heaven: and by his power brought in the south-west wind.
Ps	77	27	And he rained upon them flesh as dust: and feathered fowls like as the sand of the sea.
Ps	77	28	And they fell in the midst of their camp, round about their pavilions.
Ps	77	29	So they did eat, and were filled exceedingly, and he gave them their desire:
Ps	77	30	they were not defrauded of that which they craved. As yet their meat was in their mouth:
Ps	77	31	And the wrath of God came upon them. And he slew the fat ones amongst them, and brought down the chosen men of Israel.
Ps	77	32	In all these things they sinned still: and they believed not for his wondrous works.
Ps	77	33	And their days were consumed in vanity, and their years in haste.
Ps	77	34	When he slew them, then they sought him: and they returned, and came to him early in the morning.
Ps	77	35	And they remembered that God was their helper: and the most high God their redeemer.
Ps	77	36	And they loved him with their mouth: and with their tongue they lied unto him:
Ps	77	37	But their heart was not right with him: nor were they counted faithful in his covenant.
Ps	77	38	But he is merciful, and will forgive their sins: and will not destroy them. And many a time did he turn away his anger: and did not kindle all his wrath.
Ps	77	39	And he remembered that they are flesh: a wind that goeth and returneth not.
Ps	77	40	How often did they provoke him in the desert: and move him to wrath in the place without water?
Ps	77	41	And they turned back and tempted God: and grieved the holy one of Israel.
Ps	77	42	They remembered not his hand, in the day that he redeemed them from the hand of him that afflicted them:
Ps	77	43	How he wrought his signs in Egypt, and his wonders in the field of Tanis.
Ps	77	44	And he turned their rivers into blood, and their showers that they might not drink.
Ps	77	45	He sent amongst them divers sorts of flies, which devoured them: and frogs which destroyed them.
Ps	77	46	And he gave up their fruits to the blast, and their labours to the locust.
Ps	77	47	And he destroyed their vineyards with hail, and their mulberry trees with hoarfrost.
Ps	77	48	And he gave up their cattle to the hail, and their stock to the fire.
Ps	77	49	And he sent upon them the wrath of his indignation: indignation and wrath and trouble, which he sent by evil angels.
Ps	77	50	He made a way for a path to his anger: he spared not their souls from death, and their cattle he shut up in death.
Ps	77	51	And he killed all the firstborn in the land of Egypt: the firstfruits of all their labour in the tabernacles of Cham.
Ps	77	52	And he took away his own people as sheep: and guided them in the wilderness like a flock.
Ps	77	53	And he brought them out in hope and they feared not: and the sea overwhelmed their enemies.
Ps	77	54	And he brought them into the mountain of his sanctuary: the mountain which his right hand had purchased. And he cast out the Gentiles before them: and by lot divided to them their land by a line of distribution.
Ps	77	55	And he made the tribes of Israel to dwell in their tabernacles.
Ps	77	56	Yet they tempted, and provoked the most high God: and they kept not his testimonies.
Ps	77	57	And they turned away, and kept not the covenant: even like their fathers they were turned aside as a crooked bow.
Ps	77	58	They provoked him to anger on their hills: and moved him to jealousy with their graven things.
Ps	77	59	God heard, and despised them, and he reduced Israel exceedingly as it were to nothing.
Ps	77	60	And he put away the tabernacle of Silo, his tabernacle where he dwelt among men.
Ps	77	61	And he delivered their strength into captivity: and their beauty into the hands of the enemy.
Ps	77	62	And he shut up his people under the sword: and he despised his inheritance.
Ps	77	63	Fire consumed their young men: and their maidens were not lamented.
Ps	77	64	Their priests fell by the sword: and their widows did not mourn.
Ps	77	65	And the Lord was awaked as one out of sleep, and like a mighty man that hath been surfeited with wine.
Ps	77	66	And he smote his enemies on the hinder parts: he put them to an everlasting reproach.
Ps	77	67	And he rejected the tabernacle of Joseph: and chose not the tribe of Ephraim:
Ps	77	68	But he chose the tribe of Juda, mount Sion which he loved.
Ps	77	69	And he built his sanctuary as of unicorns, in the land which he founded for ever.
Ps	77	70	And he chose his servant David, and took him from the flocks of sheep: he brought him from following the ewes great with young,
Ps	77	71	To feed Jacob his servant and Israel his inheritance.
Ps	77	72	And he fed them in the innocence of his heart: and conducted them by the skilfulness of his hands.
Ps	78	1	A psalm for Asaph. O God, the heathens are come into thy inheritance, they have defiled thy holy temple: they have made Jerusalem as a place to keep fruit.
Ps	78	2	They have given the dead bodies of thy servants to be meat for the fowls of the air: the flesh of thy saints for the beasts of the earth.
Ps	78	3	They have poured out their blood as water, round about Jerusalem and there was none to bury them.
Ps	78	4	We are become a reproach to our neighbours: a scorn and derision to them that are round about us.
Ps	78	5	How long, O Lord, wilt thou be angry for ever: shall thy zeal be kindled like a fire?
Ps	78	6	Pour out thy wrath upon the nations that have not known thee: and upon the kingdoms that have not called upon thy name.
Ps	78	7	Because they have devoured Jacob; and have laid waste his place.
Ps	78	8	Remember not our former iniquities: let thy mercies speedily prevent us, for we are become exceeding poor.
Ps	78	9	Help us, O God, our saviour: and for the glory of thy name, O Lord, deliver us: and forgive us our sins for thy name’s sake:
Ps	78	10	Lest they should say among the Gentiles: Where is their God? And let him be made known among the nations before our eyes, By the revenging the blood of thy servants, which hath been shed:
Ps	78	11	Let the sighing of the prisoners come in before thee. According to the greatness of thy arm, take possession of the children of them that have been put to death.
Ps	78	12	And render to our neighbours sevenfold in their bosom: the reproach wherewith they have reproached thee, O Lord.
Ps	78	13	But we thy people, and the sheep of thy pasture, will give thanks to thee for ever. We will shew forth thy praise, unto generation and generation.
Ps	79	1	Unto the end, for them that shall be changed, a testimony for Asaph, a psalm.
Ps	79	2	Give ear, O thou that rulest Israel: thou that leadest Joseph like a sheep. Thou that sittest upon the cherubims, shine forth
Ps	79	3	Before Ephraim, Benjamin, and Manasses. Stir up thy might, and come to save us.
Ps	79	4	Convert us, O God: and shew us thy face, and we shall be saved.
Ps	79	5	O Lord God of hosts, how long wilt thou be angry against the prayer of thy servant?
Ps	79	6	How long wilt thou feed us with the bread of tears: and give us for our drink tears in measure?
Ps	79	7	Thou hast made us to be a contradiction to our neighbours: and our enemies have scoffed at us.
Ps	79	8	O God of hosts, convert us: and shew thy face, and we shall be saved.
Ps	79	9	Thou hast brought a vineyard out of Egypt: thou hast cast out the Gentiles and planted it.
Ps	79	10	Thou wast the guide of its journey in its sight: thou plantedst the roots thereof, and it filled the land.
Ps	79	11	The shadow of it covered the hills: and the branches thereof the cedars of God.
Ps	79	12	It stretched forth its branches unto the sea, and its boughs unto the river.
Ps	79	13	Why hast thou broken down the hedge thereof, so that all they who pass by the way do pluck it?
Ps	79	14	The boar out of the wood hath laid it waste: and a singular wild beast hath devoured it.
Ps	79	15	Turn again, O God of hosts, look down from heaven, and see, and visit this vineyard:
Ps	79	16	And perfect the same which thy right hand hath planted: and upon the son of man whom thou hast confirmed for thyself.
Ps	79	17	Things set on fire and dug down shall perish at the rebuke of thy countenance.
Ps	79	18	Let thy hand be upon the man of thy right hand: and upon the son of man whom thou hast confirmed for thyself.
Ps	79	19	And we depart not from thee, thou shalt quicken us: and we will call upon thy name.
Ps	79	20	O Lord God of hosts, convert us and shew thy face, and we shall be saved.
Ps	80	1	Unto the end, for the winepresses, a psalm for Asaph himself.
Ps	80	2	Rejoice to God our helper: sing aloud to the God of Jacob.
Ps	80	3	Take a psalm, and bring hither the timbrel: the pleasant psaltery with the harp.
Ps	80	4	Blow up the trumpet on the new moon, on the noted day of your solemnity.
Ps	80	5	For it is a commandment in Israel, and a judgment to the God of Jacob.
Ps	80	6	He ordained it for a testimony in Joseph, when he came out of the land of Egypt: he heard a tongue which he knew not.
Ps	80	7	He removed his back from the burdens: his hands had served in baskets.
Ps	80	8	Thou calledst upon me in affliction, and I delivered thee: I heard thee in the secret place of tempest: I proved thee at the waters of contradiction.
Ps	80	9	Hear, O my people, and I will testify to thee: O Israel, if thou wilt hearken to me,
Ps	80	10	there shall be no new god in thee: neither shalt thou adore a strange god.
Ps	80	11	For I am the Lord thy God, who brought thee out of the land of Egypt: open thy mouth wide, and I will fill it.
Ps	80	12	But my people heard not my voice: and Israel hearkened not to me.
Ps	80	13	So I let them go according to the desires of their heart: they shall walk in their own inventions.
Ps	80	14	If my people had heard me: if Israel had walked in my ways:
Ps	80	15	I should soon have humbled their enemies, and laid my hand on them that troubled them.
Ps	80	16	The enemies of the Lord have lied to him: and their time shall be for ever.
Ps	80	17	And he fed them with the fat of wheat, and filled them with honey out of the rock.
Ps	81	1	A psalm for Asaph. God hath stood in the congregation of gods: and being in the midst of them he judgeth gods.
Ps	81	2	How long will you judge unjustly: and accept the persons of the wicked?
Ps	81	3	Judge for the needy and fatherless: do justice to the humble and the poor.
Ps	81	4	Rescue the poor; and deliver the needy out of the hand of the sinner.
Ps	81	5	They have not known nor understood: they walk on in darkness: all the foundations of the earth shall be moved.
Ps	81	6	I have said: You are gods and all of you the sons of the most High.
Ps	81	7	But you like men shall die: and shall fall like one of the princes.
Ps	81	8	Arise, O God, judge thou the earth: for thou shalt inherit among all the nations.
Ps	82	1	A canticle of a psalm for Asaph.
Ps	82	2	O God, who shall be like to thee? hold not thy peace, neither be thou still, O God.
Ps	82	3	For lo, thy enemies have made a noise: and they that hate thee have lifted up the head.
Ps	82	4	They have taken a malicious counsel against thy people, and have consulted against thy saints.
Ps	82	5	They have said: Come and let us destroy them, so that they be not a nation: and let the name of Israel be remembered no more.
Ps	82	6	For they have contrived with one consent: they have made a covenant together against thee,
Ps	82	7	The tabernacles of the Edomites, and the Ishmahelites: Moab, and the Agarens,
Ps	82	8	Gebal, and Ammon and Amalec: the Philistines, with the inhabitants of Tyre.
Ps	82	9	Yea, and the Assyrian also is joined with them: they are come to the aid of the sons of Lot.
Ps	82	10	Do to them as thou didst to Madian and to Sisara: as to Jabin at the brook of Cisson.
Ps	82	11	Who perished at Endor: and became as dung for the earth.
Ps	82	12	Make their princes like Oreb, and Zeb, and Zebee, and Salmana. All their princes,
Ps	82	13	Who have said: Let us possess the sanctuary of God for an inheritance.
Ps	82	14	O my God, make them like a wheel; and as stubble before the wind.
Ps	82	15	As fire which burneth the wood: and as a flame burning mountains:
Ps	82	16	So shalt thou pursue them with thy tempest: and shalt trouble them in thy wrath.
Ps	82	17	Fill their faces with shame; and they shall seek thy name, O Lord.
Ps	82	18	Let them be ashamed and troubled for ever and ever: and let them be confounded and perish.
Ps	82	19	And let them know that the Lord is thy name: thou alone art the most High over all the earth.
Ps	83	1	Unto the end, for the winepresses, a psalm for the sons of Core.
Ps	83	2	How lovely are thy tabernacles, O Lord of hosts!
Ps	83	3	my soul longeth and fainteth for the courts of the Lord. My heart and my flesh have rejoiced in the living God.
Ps	83	4	For the sparrow hath found herself a house, and the turtle a nest for herself where she may lay her young ones: Thy altars, O Lord of hosts, my king and my God.
Ps	83	5	Blessed are they that dwell in thy house, O Lord: they shall praise thee for ever and ever.
Ps	83	6	Blessed is the man whose help is from thee: in his heart he hath disposed to ascend by steps,
Ps	83	7	In the vale of tears, in the place which he hath set.
Ps	83	8	For the lawgiver shall give a blessing, they shall go from virtue to virtue: the God of gods shall be seen in Sion.
Ps	83	9	O Lord God of hosts, hear my prayer: give ear, O God of Jacob.
Ps	83	10	Behold, O God our protector: and look on the face of thy Christ.
Ps	83	11	For better is one day in thy courts above thousands. I have chosen to be an abject in the house of my God, rather than to dwell in the tabernacles of sinners.
Ps	83	12	For God loveth mercy and truth: the Lord will give grace and glory.
Ps	83	13	He will not deprive of good things them that walk in innocence: O Lord of hosts, blessed is the man that trusteth in thee.
Ps	84	1	Unto the end, for the sons of Core, a psalm.
Ps	84	2	Lord, thou hast blessed thy land: thou hast turned away the captivity of Jacob.
Ps	84	3	Thou hast forgiven the iniquity of thy people: thou hast covered all their sins.
Ps	84	4	Thou hast mitigated all thy anger: thou hast turned away from the wrath of thy indignation.
Ps	84	5	Convert us, O God our saviour: and turn off thy anger from us.
Ps	84	6	Wilt thou be angry with us for ever: or wilt thou extend thy wrath from generation to generation?
Ps	84	7	Thou wilt turn, O God, and bring us to life: and thy people shall rejoice in thee.
Ps	84	8	Shew us, O Lord, thy mercy; and grant us thy salvation.
Ps	84	9	I will hear what the Lord God will speak in me: for he will speak peace unto his people: And unto his saints: and unto them that are converted to the heart.
Ps	84	10	Surely his salvation is near to them that fear him: that glory may dwell in our land.
Ps	84	11	Mercy and truth have met each other: justice and peace have kissed.
Ps	84	12	Truth is sprung out of the earth: and justice hath looked down from heaven.
Ps	84	13	For the Lord will give goodness: and our earth shall yield her fruit.
Ps	84	14	Justice shall walk before him: and shall set his steps in the way.
Ps	85	1	A prayer for David himself. Incline thy ear, O Lord, and hear me: for I am needy and poor.
Ps	85	2	Preserve my soul, for I am holy: save thy servant, O my God, that trusteth in thee.
Ps	85	3	Have mercy on me, O Lord, for I have cried to thee all the day.
Ps	85	4	Give joy to the soul of thy servant, for to thee, O Lord, I have lifted up my soul.
Ps	85	5	For thou, O Lord, art sweet and mild: and plenteous in mercy to all that call upon thee.
Ps	85	6	Give ear, O Lord, to my prayer: and attend to the voice of my petition.
Ps	85	7	I have called upon thee in the day of my trouble: because thou hast heard me.
Ps	85	8	There is none among the gods like unto thee, O Lord: and there is none according to thy works.
Ps	85	9	All the nations thou hast made shall come and adore before thee, O Lord: and they shall glorify thy name.
Ps	85	10	For thou art great and dost wonderful things: thou art God alone.
Ps	85	11	Conduct me, O Lord, in thy way, and I will walk in thy truth: let my heart rejoice that it may fear thy name.
Ps	85	12	I will praise thee, O Lord my God, with my whole heart, and I will glorify thy name for ever:
Ps	85	13	For thy mercy is great towards me: and thou hast delivered my soul out of the lower hell.
Ps	85	14	O God, the wicked are risen up against me, and the assembly of the mighty have sought my soul: and they have not set thee before their eyes.
Ps	85	15	And thou, O Lord, art a God of compassion, and merciful, patient, and of much mercy, and true.
Ps	85	16	O look upon me, and have mercy on me: give thy command to thy servant, and save the son of thy handmaid.
Ps	85	17	Shew me a token for good: that they who hate me may see, and be confounded, because thou, O Lord, hast helped me and hast comforted me.
Ps	86	1	For the sons of Core, a psalm of a canticle. The foundations thereof are in the holy mountains:
Ps	86	2	The Lord loveth the gates of Sion above all the tabernacles of Jacob.
Ps	86	3	Glorious things are said of thee, O city of God.
Ps	86	4	I will be mindful of Rahab and of Babylon knowing me. Behold the foreigners, and Tyre, and the people of the Ethiopians, these were there.
Ps	86	5	Shall not Sion say: This man and that man is born in her? and the Highest himself hath founded her.
Ps	86	6	The Lord shall tell in his writings of peoples and of princes, of them that have been in her.
Ps	86	7	The dwelling in thee is as it were of all rejoicing.
Ps	87	1	A canticle of a psalm for the sons of Core: unto the end, for Maheleth, to answer understanding of Eman the Ezrahite.
Ps	87	2	O Lord, the God of my salvation: I have cried in the day, and in the night before thee.
Ps	87	3	Let my prayer come in before thee: incline thy ear to my petition.
Ps	87	4	For my soul is filled with evils: and my life hath drawn nigh to hell.
Ps	87	5	I am counted among them that go down to the pit: I am become as a man without help,
Ps	87	6	Free among the dead. Like the slain sleeping in the sepulchres, whom thou rememberest no more: and they are cut off from thy hand.
Ps	87	7	They have laid me in the lower pit: in the dark places, and in the shadow of death.
Ps	87	8	Thy wrath is strong over me: and all thy waves thou hast brought in upon me.
Ps	87	9	Thou hast put away my acquaintance far from me: they have set me an abomination to themselves. I was delivered up, and came not forth:
Ps	87	10	My eyes languished through poverty. All the day I cried to thee, O Lord: I stretched out my hands to thee.
Ps	87	11	Wilt thou shew wonders to the dead? or shall physicians raise to life, and give praise to thee?
Ps	87	12	Shall any one in the sepulchre declare thy mercy: and thy truth in destruction?
Ps	87	13	Shall thy wonders be known in the dark; and thy justice in the land of forgetfulness?
Ps	87	14	But I, O Lord, have cried to thee: and in the morning my prayer shall prevent thee.
Ps	87	15	Lord, why castest thou off my prayer: why turnest thou away thy face from me?
Ps	87	16	I am poor, and in labours from my youth: and being exalted have been humbled and troubled.
Ps	87	17	Thy wrath hath come upon me: and thy terrors have troubled me.
Ps	87	18	They have come round about me like water all the day: they have compassed me about together.
Ps	87	19	Friend and neighbour thou hast put far from me: and my acquaintance, because of misery.
Ps	88	1	Of understanding, for Ethan the Ezrahite.
Ps	88	2	The mercies of the Lord I will sing for ever. I will shew forth thy truth with my mouth to generation and generation.
Ps	88	3	For thou hast said: Mercy shall be built up for ever in the heavens: thy truth shall be prepared in them.
Ps	88	4	I have made a covenant with my elect: I have sworn to David my servant:
Ps	88	5	Thy seed will I settle for ever. And I will build up thy throne unto generation and generation.
Ps	88	6	The heavens shall confess thy wonders, O Lord: and thy truth in the church of the saints.
Ps	88	7	For who in the clouds can be compared to the Lord: or who among the sons of God shall be like to God?
